day,hour,minute,relativeTime,70Q_WT_TIMESTAMP,70Q_WT_AVG,70Q_WT_SEM,70Q_WT_QRT,70Q_WT_SAMPLES,70Q_WT_70Q_WT8,70Q_WT_70Q_WT6,70Q_WT_70Q_WT5,70Q_WT_70Q_WT4,70Q_WT_70Q_WT3,70Q_WT_70Q_WT2,70Q_WT_70Q_WT14,70Q_WT_70Q_WT10,70Q_WT_70Q_WT1
0,17,15,62100,2024-11-02T00:15:00.000+0100,0.962244212906521,1.4735573629717913,"[0.0,0.0,0.0,0.9878462750803176,4.1639187320497815,0.0,0.9878462750803176]",10676,0.9878462750803176,0.0,0.9682185110331052,0.0,4.1639187320497815,0.0,0.0,0.0,2.540214397995485
0,17,20,62400,2024-11-02T00:20:00.000+0100,0.5011405240808462,1.0201291212532602,"[0.0,0.0,0.0,0.3868558595138438,3.098606531220083,0.0,0.9057547069460696]",10676,0.3868558595138438,0.0,0.11904761904761904,0.0,3.098606531220083,0.0,0.0,0.0,0.9057547069460696
0,17,25,62700,2024-11-02T00:25:00.000+0100,0.6794768854961766,0.8045156293558406,"[0.0,0.0,0.035161744022503515,1.3945029488588685,1.8574560625938137,0.0,1.8574560625938137]",10663,1.4892770065183858,0.0,1.8574560625938137,0.028011204481792718,1.3108830029902256,0.035161744022503515,0.0,0.0,1.3945029488588685
0,17,30,63000,2024-11-02T00:30:00.000+0100,0.5815324467595502,0.8531771493286057,"[0.0,0.0070028011204481795,0.154120720017965,0.6514082426219432,2.184873949579832,0.0,0.6514082426219432]",10683,0.014430014430014428,0.0,1.8779030599581603,0.154120720017965,0.344053233107589,0.6514082426219432,0.0,0.0070028011204481795,2.184873949579832
0,17,35,63300,2024-11-02T00:35:00.000+0100,0.3569655710385421,0.6672987166416741,"[0.0,0.0,0.0,0.5410180950017137,2.020027420250801,0.0,0.5744069779810659]",10696,0.0,0.0,2.020027420250801,0.07723764611329764,0.0,0.5744069779810659,0.0,0.0,0.5410180950017137
0,17,40,63600,2024-11-02T00:40:00.000+0100,0.6386961723273463,1.179926725593202,"[0.0,0.0,0.0,0.38527225236085993,3.055614650923661,0.0,0.38527225236085993]",10698,0.0,0.0,2.3073786476615963,3.055614650923661,0.0,0.38527225236085993,0.0,0.0,0.0
0,17,45,63900,2024-11-02T00:45:00.000+0100,0.7431144046929602,1.3711066900379343,"[0.0,0.0,0.0,0.9593837535014005,4.172694394213382,0.0,1.261272441466038]",10695,0.0,0.0,0.9593837535014005,4.172694394213382,1.261272441466038,0.2946790530558214,0.0,0.0,0.0
0,17,50,64200,2024-11-02T00:50:00.000+0100,0.45194824296338315,0.9015455044413216,"[0.0,0.0,0.0,0.27426160337552746,2.6283846872082166,0.0,0.27426160337552746]",10698,0.0,0.0,0.0,2.6283846872082166,0.0,1.1648878960867046,0.0,0.27426160337552746,0.0
0,17,55,64500,2024-11-02T00:55:00.000+0100,0.5791378905054755,0.8578257283507569,"[0.0,0.0,0.0070028011204481795,1.5317814889668946,1.977596945951376,0.0,1.977596945951376]",10695,0.0,0.0070028011204481795,0.0,1.6258317673060787,0.0700280112044818,1.5317814889668946,0.0,1.977596945951376,0.0
0,18,0,64800,2024-11-02T01:00:00.000+0100,0.5983143374555636,1.1023643257580804,"[0.0,0.0,0.0,0.44850429623326127,3.0213984327908383,0.0,0.44850429623326127]",10698,0.0,0.0,0.0,3.0213984327908383,0.014064697609001406,0.44850429623326127,0.0,1.9008616104669713,0.0
0,18,5,65100,2024-11-02T01:05:00.000+0100,0.47213587732326867,0.7736038210993572,"[0.0,0.0,0.04219409282700422,0.37909678639388245,2.0953149192166314,0.0,0.37909678639388245]",10696,0.0,2.0953149192166314,0.0,1.4875190582562137,0.0,0.0350140056022409,0.21008403361344538,0.37909678639388245,0.04219409282700422
0,18,10,65400,2024-11-02T01:10:00.000+0100,1.0281674788996706,1.201430415821606,"[0.0,0.0,0.6243130163457788,2.2296091432353533,2.792344786015672,0.0,2.792344786015672]",10698,0.0,0.9243697478991596,0.0,2.6548594121192783,0.028011204481792718,0.6243130163457788,2.792344786015672,2.2296091432353533,0.0
0,18,15,65700,2024-11-02T01:15:00.000+0100,1.0710411684598826,1.2578900610962913,"[0.0,0.0,0.5895058445319056,1.7174591355529554,2.9996217896441277,0.0,2.9996217896441277]",10694,0.0,0.5895058445319056,0.0,2.9729402309446984,0.0,1.359843515465258,2.9996217896441277,1.7174591355529554,0.0
0,18,20,66000,2024-11-02T01:20:00.000+0100,1.0059574697201898,1.4368708971779174,"[0.0,0.0,0.46283492299873535,0.8403361344537815,3.725194719237906,0.0,0.8403361344537815]",10698,0.0,3.1919181174579534,0.0,0.0350140056022409,0.0,0.8403361344537815,3.725194719237906,0.7983193277310925,0.46283492299873535
0,18,25,66300,2024-11-02T01:25:00.000+0100,0.7343190440733255,1.0863228663767388,"[0.0,0.0070028011204481795,0.056022408963585436,1.282310392511435,2.5508811119384465,0.0,2.5508811119384465]",10696,0.0070028011204481795,2.4675566429103286,0.056022408963585436,0.0,2.5508811119384465,0.014005602240896359,0.22408963585434175,1.282310392511435,0.0070028011204481795
0,18,30,66600,2024-11-02T01:30:00.000+0100,0.5660909464582832,0.9271599060481411,"[0.0,0.0,0.007032348804500703,0.4430379746835443,2.4840737982956895,0.0,0.4430379746835443]",10694,0.0,2.4840737982956895,0.34369866089895873,0.0,1.809972934321408,0.0070028011204481795,0.007032348804500703,0.4430379746835443,0.0
0,18,35,66900,2024-11-02T01:35:00.000+0100,0.4774413281486997,1.149289605606334,"[0.0,0.0,0.0,0.29423583779503365,3.5048576392582347,0.0,0.4978784762850288]",10689,0.0,3.5048576392582347,0.4978784762850288,0.0,0.29423583779503365,0.0,0.0,0.0,0.0
0,18,40,67200,2024-11-02T01:40:00.000+0100,0.3544479568306821,0.7853976534105367,"[0.0,0.0,0.0,0.08415180418158826,2.34874540533513,0.0,0.08415180418158826]",10680,0.0,2.34874540533513,0.7357668805918993,0.021367521367521368,0.08415180418158826,0.0,0.0,0.0,0.0
0,18,45,67500,2024-11-02T01:45:00.000+0100,0.30036205762192364,0.7129367365443643,"[0.0,0.0,0.0,0.07020529730879693,2.155208074791098,0.0,0.07020529730879693]",10671,0.0,2.155208074791098,0.4778451464974175,0.0,0.0,0.0,0.0,0.0,0.07020529730879693
0,18,50,67800,2024-11-02T01:50:00.000+0100,0.007012650348465688,0.021037951045397064,"[0.0,0.0,0.0,0.0,0.0631138531361912,0.0,0.0631138531361912]",10666,0.0,0.0,0.0,0.0,0.0631138531361912,0.0,0.0,0.0,0.0
0,18,55,68100,2024-11-02T01:55:00.000+0100,0.04203978825472993,0.11598570849897981,"[0.0,0.0,0.0,0.0,0.35034688981077666,0.0,0.35034688981077666]",10683,0.0,0.0,0.028011204481792718,0.0,0.35034688981077666,0.0,0.0,0.0,0.0
0,19,0,68400,2024-11-02T02:00:00.000+0100,0.07951938393735365,0.18399051614037049,"[0.0,0.0,0.0,0.0350140056022409,0.5614650923660603,0.0,0.0350140056022409]",10695,0.0,0.0,0.0,0.0350140056022409,0.1051897552269853,0.014005602240896359,0.0,0.0,0.5614650923660603
0,19,5,68700,2024-11-02T02:05:00.000+0100,0.17532282486365386,0.41392174489412575,"[0.0,0.0,0.014005602240896359,0.04219409282700422,1.2624838965121914,0.0,0.04219409282700422]",10697,0.0,0.0,0.0,0.035132196338450994,0.22408963585434175,0.014005602240896359,0.0,0.04219409282700422,1.2624838965121914
0,19,10,69000,2024-11-02T02:10:00.000+0100,0.841426115687719,1.3245957931637244,"[0.0,0.007032348804500703,0.04201680672268908,1.416811450318524,3.967633466888865,0.0,1.5090297722464512]",10697,0.014064697609001406,0.6162464985994397,0.0,1.416811450318524,1.5090297722464512,0.04201680672268908,0.007032348804500703,0.0,3.967633466888865
0,19,15,69300,2024-11-02T02:15:00.000+0100,0.9372623873740776,1.303856365741145,"[0.0,0.0,0.02109704641350211,1.6066257726719377,3.519542838232339,0.0,3.519542838232339]",10697,0.0,0.8917786523892257,0.0,3.519542838232339,2.3963171766596933,0.0,0.0,0.02109704641350211,1.6066257726719377
0,19,20,69600,2024-11-02T02:20:00.000+0100,1.091396239696066,1.3450087219903073,"[0.0,0.0,0.7926166247089552,1.801965511943174,3.9980380337789123,0.0,3.9980380337789123]",10696,0.0,1.3733172593932088,0.0,3.9980380337789123,1.801965511943174,0.0,0.7926166247089552,0.0,1.8566287274403432
0,19,25,69900,2024-11-02T02:25:00.000+0100,0.6009604967162674,0.7231738429404408,"[0.0,0.0,0.11207436561122339,1.0819770946353224,1.831749577468118,0.0,1.831749577468118]",10696,0.0,1.831749577468118,0.0,1.0230294649505371,0.11207436561122339,0.0,1.3598139677812056,0.0,1.0819770946353224
0,19,30,70200,2024-11-02T02:30:00.000+0100,0.49648973513456024,0.9288403646213625,"[0.0,0.0070028011204481795,0.02109704641350211,0.18907563025210086,2.439427247692326,0.0,0.18907563025210086]",10695,0.0,0.18907563025210086,0.0070028011204481795,0.0,0.0070028011204481795,0.02109704641350211,2.439427247692326,0.0350140056022409,1.7697880840099753
0,19,35,70500,2024-11-02T02:35:00.000+0100,0.5624500151678112,0.933644815760223,"[0.0,0.0,0.0070028011204481795,0.8134181942819321,2.4818577219917506,0.0,1.7316420238981671]",10697,0.8134181942819321,0.0,0.0,0.02812939521800281,0.0070028011204481795,0.0,1.7316420238981671,0.0,2.4818577219917506
0,19,40,70800,2024-11-02T02:40:00.000+0100,0.16985978638994276,0.3388801775963147,"[0.0,0.0,0.0,0.0070028011204481795,0.8621127776004917,0.0,0.0070028011204481795]",10698,0.659622498788545,0.0,0.0,0.0,0.8621127776004917,0.0,0.0,0.0070028011204481795,0.0
0,19,45,71100,2024-11-02T02:45:00.000+0100,0.464525707141741,0.7899373175781829,"[0.0,0.0,0.0,0.7859683957971375,2.2591568272878773,0.0,1.1005921355884127]",10695,1.1005921355884127,0.0,0.0,0.0350140056022409,0.0,0.7859683957971375,0.0,2.2591568272878773,0.0
0,19,50,71400,2024-11-02T02:50:00.000+0100,0.6306296545810073,1.2515423955792553,"[0.0,0.0,0.0,0.0,2.8797468354430378,0.0,2.8797468354430378]",10698,0.0,0.0,0.0,0.0,0.0,2.7959200557860275,0.0,2.8797468354430378,0.0
0,19,55,71700,2024-11-02T02:55:00.000+0100,0.41930133516135004,0.8628433743299572,"[0.0,0.0,0.0070028011204481795,0.11216300866338096,2.4906629318394025,0.0,0.11216300866338096]",10695,0.0,0.014064697609001406,0.11216300866338096,0.0,0.0,2.4906629318394025,0.0070028011204481795,1.1498185772199174,0.0
0,20,0,72000,2024-11-02T03:00:00.000+0100,0.06225040414665633,0.11191233974154717,"[0.0,0.0,0.0,0.04901960784313726,0.2871443936224279,0.0,0.04901960784313726]",10696,0.0,0.0,0.22408963585434175,0.04901960784313726,0.0,0.2871443936224279,0.0,0.0,0.0
0,20,5,72300,2024-11-02T03:05:00.000+0100,0.003890445066915655,0.011671335200746966,"[0.0,0.0,0.0,0.0,0.0350140056022409,0.0,0.0350140056022409]",10696,0.0,0.0,0.0,0.0,0.0350140056022409,0.0,0.0,0.0,0.0
0,20,10,72600,2024-11-02T03:10:00.000+0100,0.4020290722946469,0.8851827360642793,"[0.0,0.0,0.0,0.09112505761798391,2.6279710196314814,0.0,0.09112505761798391]",10700,0.0,0.0,2.6279710196314814,0.09112505761798391,0.8991655734023567,0.0,0.0,0.0,0.0
0,20,15,72900,2024-11-02T03:15:00.000+0100,0.5732316367709765,1.041123307341943,"[0.0,0.0,0.0,0.39239324421751826,2.7207802952404587,0.0,0.39239324421751826]",10688,0.0,0.0,2.7207802952404587,0.39239324421751826,2.017781796262809,0.0,0.02812939521800281,0.0,0.0
0,20,20,73200,2024-11-02T03:20:00.000+0100,0.7663552997382731,1.5684331738204642,"[0.0,0.0,0.0350140056022409,0.3923636965334657,4.7722759990071975,0.0,0.3923636965334657]",10687,0.0350140056022409,0.0,0.2944722192674538,4.7722759990071975,1.3960689761136522,0.3923636965334657,0.0,0.0,0.0070028011204481795
0,20,25,73500,2024-11-02T03:25:00.000+0100,0.48643039025267865,1.0929237960317817,"[0.0,0.02100840336134454,0.049019607843137254,0.3790672387098299,3.3673427176777886,0.0,0.43523738609367807]",10674,0.028011204481792718,0.0,0.3790672387098299,3.3673427176777886,0.09818695410653713,0.43523738609367807,0.0,0.02100840336134454,0.049019607843137254
0,20,30,73800,2024-11-02T03:30:00.000+0100,0.2131963896669779,0.39771519672360345,"[0.0,0.0,0.0,0.049019607843137254,0.9173669467787114,0.0,0.049019607843137254]",10671,0.0,0.0,0.9103641456582633,0.9173669467787114,0.049019607843137254,0.04201680672268908,0.0,0.0,0.0
0,20,35,74100,2024-11-02T03:35:00.000+0100,0.008558979147214442,0.014763201027863583,"[0.0,0.0,0.0,0.014005602240896359,0.04201680672268908,0.0,0.02100840336134454]",10662,0.0,0.0,0.02100840336134454,0.04201680672268908,0.0,0.0,0.0,0.0,0.014005602240896359
0,20,40,74400,2024-11-02T03:40:00.000+0100,0.12161826756018862,0.2160253040637889,"[0.0,0.0,0.014005602240896359,0.04207590209079413,0.511204481792717,0.0,0.04207590209079413]",10698,0.0,0.511204481792717,0.0,0.028011204481792718,0.04207590209079413,0.0,0.4922644163150493,0.014005602240896359,0.0070028011204481795
0,20,45,74700,2024-11-02T03:45:00.000+0100,0.5741738795846515,0.8749598816838408,"[0.0,0.0,0.0070028011204481795,1.2987980002127433,2.0396470824616766,0.0,2.0396470824616766]",10695,0.0,2.0396470824616766,0.0,0.0,0.02100840336134454,0.0,1.8011086291056508,0.0070028011204481795,1.2987980002127433
0,20,50,75000,2024-11-02T03:50:00.000+0100,0.423546352436896,0.9158866132364184,"[0.0,0.0,0.0,0.11916580978382915,2.710349962769918,0.0,0.11916580978382915]",10695,0.0,0.9824013993783168,0.0,0.0,0.0,0.0,0.11916580978382915,0.0,2.710349962769918
0,20,55,75300,2024-11-02T03:55:00.000+0100,0.7412003713815577,1.1974710568725568,"[0.0,0.0,0.0,0.9033908922218676,2.936478388823884,0.0,0.9033908922218676]",10697,0.0,0.9033908922218676,0.0,0.0,0.19690576652601968,0.0,0.0,2.634028294862248,2.936478388823884
0,21,0,75600,2024-11-02T04:00:00.000+0100,0.40723625377651,0.9131570797401831,"[0.0,0.0,0.04240293304483712,0.07703081232492998,2.7656927750002955,0.0,0.07703081232492998]",10685,0.0,0.02100840336134454,0.04922644163150492,0.07703081232492998,0.04240293304483712,0.0,0.0,0.7097649186256783,2.7656927750002955
0,21,5,75900,2024-11-02T04:05:00.000+0100,0.41675198347744374,0.935180822177016,"[0.0,0.0,0.014064697609001406,0.07825665272473784,2.82393126026782,0.0,0.07825665272473784]",10682,0.7574844283705042,0.0070028011204481795,0.0,0.014064697609001406,0.07825665272473784,0.0700280112044818,0.0,0.0,2.82393126026782
0,21,10,76200,2024-11-02T04:10:00.000+0100,0.5758099455107977,0.9419982496700589,"[0.0,0.0,0.04901960784313726,0.6592974742639672,2.3341488494131832,0.0,0.6592974742639672]",10674,0.6592974742639672,0.0,0.0,2.046679431266177,0.09314414681071483,0.04901960784313726,0.0,0.0,2.3341488494131832
0,21,15,76500,2024-11-02T04:15:00.000+0100,0.5370233016350388,1.1100653011610648,"[0.0,0.0,0.02100840336134454,0.43523738609367796,3.3730158730158726,0.0,0.9392617806616318]",10663,0.02100840336134454,0.0,0.0,3.3730158730158726,0.06468627158282331,0.43523738609367796,0.0,0.0,0.9392617806616318
0,21,20,76800,2024-11-02T04:20:00.000+0100,0.5500170063337102,0.8545408847035284,"[0.0,0.0,0.02100840336134454,0.7502747934616885,2.4176801522296683,0.0,1.4306693141391578]",10682,0.0,0.0,0.02100840336134454,0.7502747934616885,0.33052039381153303,2.4176801522296683,0.0,0.0,1.4306693141391578
0,21,25,77100,2024-11-02T04:25:00.000+0100,0.7572020838340024,1.142081976696339,"[0.0,0.0,0.0,2.024607311278942,2.5021274332517818,0.0,2.5021274332517818]",10697,0.0,0.0,0.0,0.0,2.024607311278942,2.2880840099752984,0.0,0.0,2.5021274332517818
0,21,30,77400,2024-11-02T04:30:00.000+0100,0.45499822057280476,1.120792897318836,"[0.0,0.0,0.02812939521800281,0.04201680672268908,3.4015293881265585,0.0,0.04201680672268908]",10697,0.04201680672268908,0.0,0.0,0.0,3.4015293881265585,0.04201680672268908,0.0,0.02812939521800281,0.5812915883653039
0,21,35,77700,2024-11-02T04:35:00.000+0100,0.09367929075052431,0.16067598553784068,"[0.0,0.0,0.007032348804500703,0.08403361344537816,0.450070323488045,0.0,0.08403361344537816]",10692,0.2739661265350022,0.0,0.0,0.028011204481792718,0.08403361344537816,0.450070323488045,0.0,0.007032348804500703,0.0
0,21,40,78000,2024-11-02T04:40:00.000+0100,0.008558979147214442,0.019106799187377337,"[0.0,0.0,0.0,0.0,0.056022408963585436,0.0,0.056022408963585436]",10686,0.056022408963585436,0.0,0.02100840336134454,0.0,0.0,0.0,0.0,0.0,0.0
0,21,45,78300,2024-11-02T04:45:00.000+0100,0.49755345176045096,0.9583622429537918,"[0.0,0.0,0.0,0.09142053445850915,2.2486378517651784,0.0,0.09142053445850915]",10675,0.014064697609001406,0.0,0.0,2.1238579820113697,0.09142053445850915,0.0,2.2486378517651784,0.0,0.0
0,21,50,78600,2024-11-02T04:50:00.000+0100,0.4426571378668673,1.2351008900346534,"[0.0,0.0,0.0,0.04922644163150492,3.7314292805729883,0.0,0.04922644163150492]",10669,0.0,0.0,0.0,0.2032585185973123,0.04922644163150492,0.0,3.7314292805729883,0.0,0.0
0,21,55,78900,2024-11-02T04:55:00.000+0100,0.2651379351553092,0.7331629889573054,"[0.0,0.0,0.0,0.08403361344537816,2.2178196172983964,0.0,0.08438818565400844]",10669,0.0,0.0,0.0,0.08403361344537816,0.08438818565400844,0.0,2.2178196172983964,0.0,0.0
0,22,0,79200,2024-11-02T05:00:00.000+0100,0.06383284678146928,0.15966955652909662,"[0.0,0.0,0.0,0.007032348804500703,0.48319327731092443,0.0,0.007032348804500703]",10698,0.0,0.0,0.007032348804500703,0.08426999491779834,0.0,0.0,0.48319327731092443,0.0,0.0
0,22,5,79500,2024-11-02T05:05:00.000+0100,0.2884543409487564,0.5958823506889139,"[0.0,0.0,0.0,0.10518975522698533,1.733355789573213,0.0,0.10518975522698533]",10695,0.0,0.0,0.0,0.10518975522698533,0.7575435237386093,0.0,0.0,1.733355789573213,0.0
0,22,10,79800,2024-11-02T05:10:00.000+0100,0.6150842896933739,1.2015027810550007,"[0.0,0.0,0.02109704641350211,0.09845288326300985,3.202496188348757,0.0,0.09845288326300985]",10699,0.02109704641350211,2.164692881371958,0.0,0.04201680672268908,0.09845288326300985,0.0070028011204481795,0.0,3.202496188348757,0.0
0,22,15,80100,2024-11-02T05:15:00.000+0100,0.4754780486972098,0.9348079784186988,"[0.0,0.0,0.02100840336134454,0.07711945537708755,2.5330638584547738,0.0,0.07711945537708755]",10694,0.02100840336134454,2.5330638584547738,0.0,0.07711945537708755,0.0,0.035161744022503515,0.0,1.6129489770591778,0.0
0,22,20,80400,2024-11-02T05:20:00.000+0100,0.25700575588885344,0.6143258824371997,"[0.0,0.0070028011204481795,0.028011204481792718,0.08412225649753573,1.8849058610786087,0.0,0.08412225649753573]",10459,0.21797326525546928,1.8849058610786087,0.0,0.028011204481792718,0.0700280112044818,0.08412225649753573,0.0,0.02100840336134454,0.0070028011204481795
0,22,25,80700,2024-11-02T05:25:00.000+0100,0.45186944913924304,0.7690194974771908,"[0.0,0.014005602240896359,0.02809984753395029,0.3573792386152773,2.313760947416941,0.0,0.3573792386152773]",10697,0.9811603966481106,2.313760947416941,0.0,0.02809984753395029,0.014005602240896359,0.3573792386152773,0.3514106064366675,0.02100840336134454,0.0
0,22,30,81000,2024-11-02T05:30:00.000+0100,1.1061799309503455,1.0961422551072975,"[0.0,0.2871148459383754,0.7703081232492998,1.8713730217825524,3.1076481225401547,0.0,3.1076481225401547]",10697,1.2200829698968196,0.7703081232492998,0.2871148459383754,2.2649186256781197,0.02100840336134454,0.4131652661064426,1.8713730217825524,0.0,3.1076481225401547
0,22,35,81300,2024-11-02T05:35:00.000+0100,0.8816043998471399,0.848869698097784,"[0.0,0.12605042016806722,0.7368601449018425,1.7727428524152278,2.1799099386590077,0.0,2.1799099386590077]",10696,0.9531787398503706,0.0,0.3574087862993299,1.7727428524152278,0.12605042016806722,2.1799099386590077,0.7368601449018425,0.0,1.808288716330414
0,22,40,81600,2024-11-02T05:40:00.000+0100,0.5758712298796688,0.8943127930196296,"[0.0,0.0,0.1610644257703081,0.4423583779503362,2.461972130624402,0.0,0.4423583779503362]",10696,1.739265326383718,0.0,0.0,0.23109243697478993,0.1610644257703081,2.461972130624402,0.0,0.1470883712134643,0.4423583779503362
0,22,45,81900,2024-11-02T05:45:00.000+0100,0.41982006117027215,0.8763430504512008,"[0.0,0.0,0.0070028011204481795,0.4838728740441324,2.670637875403326,0.0,0.6028023023555413]",10697,0.6028023023555413,0.0,0.014064697609001406,0.0070028011204481795,0.0,0.4838728740441324,0.0,2.670637875403326,0.0
0,22,50,82200,2024-11-02T05:50:00.000+0100,0.4574670937291935,0.7853118853194998,"[0.0,0.0,0.0,0.8334219763854909,2.2523608599557967,0.0,1.0244182061010059]",10696,1.0244182061010059,0.0,2.2523608599557967,0.0,0.0070028011204481795,0.0,0.0,0.8334219763854909,0.0
0,22,55,82500,2024-11-02T05:55:00.000+0100,0.10119753480388874,0.25853005200577023,"[0.0,0.0,0.0,0.02100840336134454,0.7844319162264062,0.0,0.02100840336134454]",10697,0.7844319162264062,0.0,0.0,0.10533749364724794,0.02100840336134454,0.0,0.0,0.0,0.0
0,23,0,82800,2024-11-02T06:00:00.000+0100,0.5688914102912613,0.8042068604814981,"[0.0,0.0,0.23147655686747273,0.7313347279840205,2.3891666371189824,0.0,1.2210580434705527]",10697,1.2210580434705527,0.0,0.0,2.3891666371189824,0.23147655686747273,0.0,0.5469867271803236,0.0,0.7313347279840205
0,23,5,83100,2024-11-02T06:05:00.000+0100,0.779930819022405,1.3326205125858823,"[0.0,0.0,0.014005602240896359,0.7991762105686157,3.5773085605550237,0.0,0.7991762105686157]",10696,0.014005602240896359,0.0,0.0,3.5773085605550237,0.13331915044498813,0.0,0.7991762105686157,0.0,2.4955678473921212
0,23,10,83400,2024-11-02T06:10:00.000+0100,0.9039030520787781,1.0810772009888274,"[0.0,0.0,0.511204481792717,1.2975569974825374,2.992589440839627,0.0,2.992589440839627]",10698,0.0,0.0,0.0,1.1764705882352942,2.101283551395242,0.511204481792717,1.2975569974825374,0.056022408963585436,2.992589440839627
0,23,15,83700,2024-11-02T06:15:00.000+0100,0.7259537664104554,1.0535613238519481,"[0.0,0.0,0.0,1.5636338923755155,2.854099445685447,0.0,2.854099445685447]",10695,0.0,0.0,0.0,0.0,1.5636338923755155,0.4279391081327046,1.687911451500431,0.0,2.854099445685447
0,23,20,84000,2024-11-02T06:20:00.000+0100,0.5943713631725545,0.7131007153616084,"[0.0,0.0,0.0700280112044818,1.2345908827666086,1.7596532283799597,0.0,1.7596532283799597]",10697,0.0,0.0,0.014005602240896359,0.0,1.7596532283799597,1.2345908827666086,0.9888427945017669,0.0700280112044818,1.2822217494592774
0,23,25,84300,2024-11-02T06:25:00.000+0100,1.092932719266797,1.5517170999001983,"[0.0,0.007032348804500703,0.02812939521800281,2.3264073561914214,3.8373281802172343,0.0,3.8373281802172343]",10696,0.0,0.014064697609001406,0.007032348804500703,0.02812939521800281,0.5252100840336135,2.3264073561914214,0.0,3.0982224113274,3.8373281802172343
0,23,30,84600,2024-11-02T06:30:00.000+0100,0.9846404572142968,0.9883669662314588,"[0.0,0.0,1.0586935196019336,1.8009904383694404,2.3779089694949707,0.0,2.3779089694949707]",10697,0.0,0.028011204481792718,0.0,2.3779089694949707,1.8009904383694404,1.9635913437104797,0.0,1.632568639270054,1.0586935196019336
0,23,35,84900,2024-11-02T06:35:00.000+0100,1.206218539924174,1.1007761692000402,"[0.0,0.06302521008403363,1.0169130943516647,2.256586178775308,2.7081634341500314,0.0,2.7081634341500314]",10697,0.0070028011204481795,2.7081634341500314,0.06302521008403363,1.0169130943516647,0.6517628148305736,1.703837653204742,0.0,2.4486756728007655,2.256586178775308
0,23,40,85200,2024-11-02T06:40:00.000+0100,1.2287765551602732,1.0320263575232351,"[0.0,0.19616707442470663,1.3666985781654435,1.668321336973608,2.706538311527143,0.0,2.706538311527143]",10697,0.0,1.668321336973608,1.5585516907184815,1.3666985781654435,0.19616707442470663,0.969223132290891,0.0,2.706538311527143,2.593488872342186
0,23,45,85500,2024-11-02T06:45:00.000+0100,1.3247572821908886,1.1626798705874797,"[0.0,0.28049616471061,1.4231642023898168,2.344313252727251,2.9211726884846767,0.0,2.9211726884846767]",10695,0.28049616471061,2.344313252727251,0.41387441052370316,2.9211726884846767,0.05605195664763796,1.4231642023898168,0.0,1.8883924877968064,2.595350376437495
0,23,50,85800,2024-11-02T06:50:00.000+0100,2.1313795091407406,1.6988235519173462,"[0.0,1.1923376945714994,1.6139240506329116,3.786860735855524,4.730525121440982,0.0,4.730525121440982]",10696,1.1923376945714994,2.502836577669042,3.8274297060596387,1.6139240506329116,0.0070028011204481795,4.730525121440982,0.0,1.5214988949166166,3.786860735855524
0,23,55,86100,2024-11-02T06:55:00.000+0100,1.7971164086825537,0.8327857408013415,"[0.0,1.8597607819499107,1.9408691746740891,2.2207743857036486,2.7976042737770213,1.8597607819499107,2.399390135801156]",10699,1.8597607819499107,2.074276968171234,2.7976042737770213,1.9408691746740891,0.9824604947464218,1.8989114633195048,0.0,2.399390135801156,2.2207743857036486
1,0,0,86400,2024-11-02T07:00:00.000+0100,1.3882815198278093,0.9077401864426848,"[0.0,0.7988511860440378,1.2334680707726127,1.7937808034606249,3.204239501707856,0.0,3.204239501707856]",10695,0.7988511860440378,3.204239501707856,0.7375988370031556,1.2334680707726127,1.7937808034606249,1.5179236251462611,0.0,1.2186351333782457,1.990036520937489
1,0,5,86700,2024-11-02T07:05:00.000+0100,1.8567009551124716,1.1919632067629178,"[0.4206408301717312,1.015583448569301,1.4936945242231912,2.9339668356794197,3.7565743597016867,0.4206408301717312,3.7565743597016867]",10695,0.6736576487134938,1.4936945242231912,0.4206408301717312,1.3398397333616991,2.9339668356794197,3.7565743597016867,1.7968537626020873,1.015583448569301,3.2794974529896344
1,0,10,87000,2024-11-02T07:10:00.000+0100,2.2771415176478467,1.148815595789029,"[0.6730075996643383,1.4848302190074343,1.9444148967603918,2.9833410157311873,4.169591887387867,0.6730075996643383,4.169591887387867]",10698,1.8781098937465281,1.1288988169107306,0.6730075996643383,2.7410500065004904,1.9444148967603918,3.4910293231216536,4.169591887387867,1.4848302190074343,2.9833410157311873
1,0,15,87300,2024-11-02T07:15:00.000+0100,2.9241405891939523,2.4103434727724298,"[0.22408963585434175,1.5756302521008405,2.2942594759422756,3.7444302615560994,8.46827760640121,0.22408963585434175,3.7597064142112537]",10695,3.7597064142112537,2.2942594759422756,3.379427720455271,0.22408963585434175,1.5756302521008405,8.46827760640121,3.7444302615560994,1.0995875143306268,1.7718564218936521
1,0,20,87600,2024-11-02T07:20:00.000+0100,2.08625691251653,1.6561314689056663,"[0.0,0.6871904880095497,2.568521079317803,3.321868831920954,4.310357054214091,0.0,4.310357054214091]",10697,3.321868831920954,1.1346606153009726,4.310357054214091,0.0,0.6871904880095497,2.568521079317803,2.966321549716933,0.0,3.7873925941684687
1,0,25,87900,2024-11-02T07:25:00.000+0100,1.0269527407775112,0.7925714437976253,"[0.0,0.07008710657258685,1.4287782623597962,1.697071233556714,1.877578035433583,0.0,1.877578035433583]",10698,1.697071233556714,0.07008710657258685,0.9103641456582633,0.0350140056022409,1.4716224042359558,1.877578035433583,1.752059473578461,0.0,1.4287782623597962
